"Season","SeasonType","Week","Poll","Rank","School","Conference","FirstPlaceVotes","Points"
"2012","regular","1","AFCA Division II Coaches Poll","21","Humboldt State","","0","0"
"2012","regular","1","AFCA Division II Coaches Poll","22","Albany State (GA)","","0","0"
"2012","regular","1","AFCA Division II Coaches Poll","23","North Greenville","","0","0"
"2012","regular","1","AFCA Division II Coaches Poll","24","West Texas A&M","","0","0"
"2012","regular","1","AFCA Division II Coaches Poll","25","Bloomsburg","","0","0"
"2012","regular","2","AP Top 25","1","Alabama","SEC","45","0"
"2012","regular","2","AP Top 25","2","USC","Pac-12","11","0"
"2012","regular","2","AP Top 25","3","LSU","SEC","4","0"
"2012","regular","2","AP Top 25","4","Oregon","Pac-12","0","0"
"2012","regular","2","AP Top 25","5","Oklahoma","Big 12","0","0"
"2012","regular","2","AP Top 25","6","Florida State","ACC","0","0"
"2012","regular","2","AP Top 25","7","Georgia","SEC","0","0"
"2012","regular","2","AP Top 25","8","Arkansas","SEC","0","0"
"2012","regular","2","AP Top 25","9","West Virginia","Big 12","0","0"
"2012","regular","2","AP Top 25","9","South Carolina","SEC","0","0"
"2012","regular","2","AP Top 25","11","Michigan State","Big Ten","0","0"
"2012","regular","2","AP Top 25","12","Clemson","ACC","0","0"
"2012","regular","2","AP Top 25","13","Wisconsin","Big Ten","0","0"
"2012","regular","2","AP Top 25","14","Ohio State","Big Ten","0","0"
"2012","regular","2","AP Top 25","15","Virginia Tech","ACC","0","0"
"2012","regular","2","AP Top 25","16","Nebraska","Big Ten","0","0"
"2012","regular","2","AP Top 25","17","Texas","Big 12","0","0"
"2012","regular","2","AP Top 25","18","Oklahoma State","Big 12","0","0"
"2012","regular","2","AP Top 25","19","Michigan","Big Ten","0","0"
"2012","regular","2","AP Top 25","20","TCU","Big 12","0","0"
"2012","regular","2","AP Top 25","21","Kansas State","Big 12","0","0"
"2012","regular","2","AP Top 25","22","Notre Dame","FBS Independents","0","0"
"2012","regular","2","AP Top 25","23","Louisville","Big East","0","0"
"2012","regular","2","AP Top 25","24","Florida","SEC","0","0"
"2012","regular","2","AP Top 25","25","Stanford","Pac-12","0","0"
"2012","regular","2","Coaches Poll","1","Alabama","SEC","37","1447"
"2012","regular","2","Coaches Poll","2","USC","Pac-12","14","1398"
"2012","regular","2","Coaches Poll","3","LSU","SEC","7","1375"
"2012","regular","2","Coaches Poll","4","Oregon","Pac-12","1","1286"
"2012","regular","2","Coaches Poll","5","Oklahoma","Big 12","0","1171"
"2012","regular","2","Coaches Poll","6","Florida State","ACC","0","1144"
"2012","regular","2","Coaches Poll","7","Georgia","SEC","0","1092"
"2012","regular","2","Coaches Poll","8","West Virginia","Big 12","0","1032"
"2012","regular","2","Coaches Poll","9","South Carolina","SEC","0","943"
"2012","regular","2","Coaches Poll","10","Arkansas","SEC","0","929"
"2012","regular","2","Coaches Poll","11","Michigan State","Big Ten","0","868"
"2012","regular","2","Coaches Poll","12","Clemson","ACC","0","826"
"2012","regular","2","Coaches Poll","13","Wisconsin","Big Ten","0","719"
"2012","regular","2","Coaches Poll","14","Nebraska","Big Ten","0","652"
"2012","regular","2","Coaches Poll","15","Texas","Big 12","0","600"
"2012","regular","2","Coaches Poll","16","Oklahoma State","Big 12","0","595"
"2012","regular","2","Coaches Poll","17","TCU","Big 12","0","479"
"2012","regular","2","Coaches Poll","18","Virginia Tech","ACC","0","476"
"2012","regular","2","Coaches Poll","19","Michigan","Big Ten","0","427"
"2012","regular","2","Coaches Poll","20","Kansas State","Big 12","0","414"
"2012","regular","2","Coaches Poll","21","Stanford","Pac-12","0","324"
"2012","regular","2","Coaches Poll","22","Notre Dame","FBS Independents","0","252"
"2012","regular","2","Coaches Poll","23","Florida","SEC","0","204"
"2012","regular","2","Coaches Poll","24","Louisville","Big East","0","109"
"2012","regular","2","Coaches Poll","25","Boise State","Mountain West","0","82"
"2012","regular","2","AFCA Division II Coaches Poll","1","Pittsburg State","","28","0"
"2012","regular","2","AFCA Division II Coaches Poll","2","Minnesota-Duluth","","0","0"
"2012","regular","2","AFCA Division II Coaches Poll","3","Northwest Missouri State","","0","0"
"2012","regular","2","AFCA Division II Coaches Poll","4","Midwestern State","","0","0"
"2012","regular","2","AFCA Division II Coaches Poll","5","Wayne State (MI)","","1","0"
"2012","regular","2","AFCA Division II Coaches Poll","6","Colorado State-Pueblo","","0","0"
"2012","regular","2","AFCA Division II Coaches Poll","7","Grand Valley State","","0","0"
"2012","regular","2","AFCA Division II Coaches Poll","8","Winston-Salem","CIAA","0","0"
"2012","regular","2","AFCA Division II Coaches Poll","9","Abilene Christian","FCS Independents","0","0"
"2012","regular","2","AFCA Division II Coaches Poll","10","California (PA)","","0","0"
"2012","regular","2","AFCA Division II Coaches Poll","11","Kutztown","","0","0"
"2012","regular","2","AFCA Division II Coaches Poll","12","New Haven","","0","0"
"2012","regular","2","AFCA Division II Coaches Poll","13","West Alabama","","0","0"
"2012","regular","2","AFCA Division II Coaches Poll","14","Missouri Western","","0","0"
"2012","regular","2","AFCA Division II Coaches Poll","15","Washburn","","0","0"
"2012","regular","2","AFCA Division II Coaches Poll","16","Albany State (GA)","","0","0"
"2012","regular","2","AFCA Division II Coaches Poll","17","Humboldt State","","0","0"
"2012","regular","2","AFCA Division II Coaches Poll","18","Saginaw Valley","","0","0"
"2012","regular","2","AFCA Division II Coaches Poll","19","Bloomsburg","","0","0"
"2012","regular","2","AFCA Division II Coaches Poll","20","Valdosta State","","0","0"
"2012","regular","2","AFCA Division II Coaches Poll","21","Ouachita Baptist","","0","0"
"2012","regular","2","AFCA Division II Coaches Poll","22","Delta State","","0","0"
"2012","regular","2","AFCA Division II Coaches Poll","23","Indiana (PA)","","0","0"
"2012","regular","2","AFCA Division II Coaches Poll","24","Texas A&M-Kingsville","","0","0"
"2012","regular","2","AFCA Division II Coaches Poll","25","Hillsdale","","0","0"
"2012","regular","3","AP Top 25","1","Alabama","SEC","48","0"
"2012","regular","3","AP Top 25","2","USC","Pac-12","8","0"
"2012","regular","3","AP Top 25","3","LSU","SEC","4","0"
"2012","regular","3","AP Top 25","4","Oregon","Pac-12","0","0"
"2012","regular","3","AP Top 25","5","Oklahoma","Big 12","0","0"
"2012","regular","3","AP Top 25","5","Florida State","ACC","0","0"
"2012","regular","3","AP Top 25","7","Georgia","SEC","0","0"
"2012","regular","3","AP Top 25","8","South Carolina","SEC","0","0"
"2012","regular","3","AP Top 25","9","West Virginia","Big 12","0","0"
"2012","regular","3","AP Top 25","10","Michigan State","Big Ten","0","0"
"2012","regular","3","AP Top 25","11","Clemson","ACC","0","0"
"2012","regular","3","AP Top 25","12","Ohio State","Big Ten","0","0"
"2012","regular","3","AP Top 25","13","Virginia Tech","ACC","0","0"
"2012","regular","3","AP Top 25","14","Texas","Big 12","0","0"
"2012","regular","3","AP Top 25","15","Kansas State","Big 12","0","0"
"2012","regular","3","AP Top 25","16","TCU","Big 12","0","0"
"2012","regular","3","AP Top 25","17","Michigan","Big Ten","0","0"
"2012","regular","3","AP Top 25","18","Florida","SEC","0","0"
"2012","regular","3","AP Top 25","19","Louisville","Big East","0","0"
"2012","regular","3","AP Top 25","20","Notre Dame","FBS Independents","0","0"
"2012","regular","3","AP Top 25","21","Stanford","Pac-12","0","0"
"2012","regular","3","AP Top 25","22","UCLA","Pac-12","0","0"
"2012","regular","3","AP Top 25","23","Tennessee","SEC","0","0"
"2012","regular","3","AP Top 25","24","Arizona","Pac-12","0","0"
"2012","regular","3","AP Top 25","25","BYU","FBS Independents","0","0"
"2012","regular","3","Coaches Poll","1","Alabama","SEC","42","1455"
"2012","regular","3","Coaches Poll","2","LSU","SEC","5","1380"
"2012","regular","3","Coaches Poll","3","USC","Pac-12","11","1363"
"2012","regular","3","Coaches Poll","4","Oregon","Pac-12","1","1292"
"2012","regular","3","Coaches Poll","5","Oklahoma","Big 12","0","1203"
"2012","regular","3","Coaches Poll","6","Florida State","ACC","0","1153"
"2012","regular","3","Coaches Poll","7","Georgia","SEC","0","1120"
"2012","regular","3","Coaches Poll","8","West Virginia","Big 12","0","1024"
"2012","regular","3","Coaches Poll","9","South Carolina","SEC","0","1008"
"2012","regular","3","Coaches Poll","10","Michigan State","Big Ten","0","950"
"2012","regular","3","Coaches Poll","11","Clemson","ACC","0","904"
"2012","regular","3","Coaches Poll","12","Texas","Big 12","0","730"
"2012","regular","3","Coaches Poll","13","Virginia Tech","ACC","0","704"
"2012","regular","3","Coaches Poll","14","Kansas State","Big 12","0","696"
"2012","regular","3","Coaches Poll","15","TCU","Big 12","0","649"
"2012","regular","3","Coaches Poll","16","Stanford","Pac-12","0","455"
"2012","regular","3","Coaches Poll","17","Florida","SEC","0","452"
"2012","regular","3","Coaches Poll","18","Michigan","Big Ten","0","440"
"2012","regular","3","Coaches Poll","19","Notre Dame","FBS Independents","0","398"
"2012","regular","3","Coaches Poll","20","Louisville","Big East","0","280"
"2012","regular","3","Coaches Poll","21","Arkansas","SEC","0","246"
"2012","regular","3","Coaches Poll","22","Wisconsin","Big Ten","0","151"
"2012","regular","3","Coaches Poll","23","UCLA","Pac-12","0","147"
"2012","regular","3","Coaches Poll","24","Nebraska","Big Ten","0","135"
"2012","regular","3","Coaches Poll","25","Arizona","Pac-12","0","120"
"2012","regular","3","AFCA Division II Coaches Poll","1","Pittsburg State","","29","0"
"2012","regular","3","AFCA Division II Coaches Poll","2","Minnesota-Duluth","","0","0"
"2012","regular","3","AFCA Division II Coaches Poll","3","Colorado State-Pueblo","","0","0"
"2012","regular","3","AFCA Division II Coaches Poll","4","Grand Valley State","","0","0"
"2012","regular","3","AFCA Division II Coaches Poll","5","Winston-Salem","CIAA","1","0"
"2012","regular","3","AFCA Division II Coaches Poll","6","California (PA)","","0","0"
"2012","regular","3","AFCA Division II Coaches Poll","7","New Haven","","0","0"
"2012","regular","3","AFCA Division II Coaches Poll","8","Missouri Western","","0","0"
"2012","regular","3","AFCA Division II Coaches Poll","9","Washburn","","0","0"
"2012","regular","3","AFCA Division II Coaches Poll","10","Saginaw Valley","","0","0"
"2012","regular","3","AFCA Division II Coaches Poll","11","Humboldt State","","0","0"
"2012","regular","3","AFCA Division II Coaches Poll","12","Bloomsburg","","0","0"
"2012","regular","3","AFCA Division II Coaches Poll","13","Northwest Missouri State","","0","0"
"2012","regular","3","AFCA Division II Coaches Poll","14","Texas A&M-Kingsville","","0","0"
"2012","regular","3","AFCA Division II Coaches Poll","15","Ouachita Baptist","","0","0"
"2012","regular","3","AFCA Division II Coaches Poll","16","Midwestern State","","0","0"
"2012","regular","3","AFCA Division II Coaches Poll","17","Indiana (PA)","","0","0"
"2012","regular","3","AFCA Division II Coaches Poll","18","Valdosta State","","0","0"
"2012","regular","3","AFCA Division II Coaches Poll","19","Wayne State (MI)","","0","0"
"2012","regular","3","AFCA Division II Coaches Poll","20","Abilene Christian","FCS Independents","0","0"
"2012","regular","3","AFCA Division II Coaches Poll","21","Kutztown","","0","0"
"2012","regular","3","AFCA Division II Coaches Poll","22","Ashland","","0","0"
"2012","regular","3","AFCA Division II Coaches Poll","23","Colorado Mines","","0","0"
"2012","regular","3","AFCA Division II Coaches Poll","24","West Alabama","","0","0"
"2012","regular","3","AFCA Division II Coaches Poll","25","Delta State","","0","0"
"2012","regular","4","AP Top 25","1","Alabama","SEC","58","0"
"2012","regular","4","AP Top 25","2","LSU","SEC","2","0"
"2012","regular","4","AP Top 25","3","Oregon","Pac-12","0","0"
"2012","regular","4","AP Top 25","4","Florida State","ACC","0","0"
"2012","regular","4","AP Top 25","5","Georgia","SEC","0","0"
"2012","regular","4","AP Top 25","6","Oklahoma","Big 12","0","0"
"2012","regular","4","AP Top 25","7","South Carolina","SEC","0","0"
"2012","regular","4","AP Top 25","8","West Virginia","Big 12","0","0"
"2012","regular","4","AP Top 25","9","Stanford","Pac-12","0","0"
"2012","regular","4","AP Top 25","10","Clemson","ACC","0","0"
"2012","regular","4","AP Top 25","11","Notre Dame","FBS Independents","0","0"
"2012","regular","4","AP Top 25","12","Texas","Big 12","0","0"
"2012","regular","4","AP Top 25","13","USC","Pac-12","0","0"
"2012","regular","4","AP Top 25","14","Florida","SEC","0","0"
"2012","regular","4","AP Top 25","15","Kansas State","Big 12","0","0"
"2012","regular","4","AP Top 25","16","Ohio State","Big Ten","0","0"
"2012","regular","4","AP Top 25","17","TCU","Big 12","0","0"
"2012","regular","4","AP Top 25","18","Michigan","Big Ten","0","0"
"2012","regular","4","AP Top 25","19","UCLA","Pac-12","0","0"
"2012","regular","4","AP Top 25","20","Louisville","Big East","0","0"
"2012","regular","4","AP Top 25","21","Michigan State","Big Ten","0","0"
"2012","regular","4","AP Top 25","22","Arizona","Pac-12","0","0"
"2012","regular","4","AP Top 25","23","Mississippi State","SEC","0","0"
"2012","regular","4","AP Top 25","24","Boise State","Mountain West","0","0"
"2012","regular","4","AP Top 25","25","Nebraska","Big Ten","0","0"
"2012","regular","4","Coaches Poll","1","Alabama","SEC","54","1470"
"2012","regular","4","Coaches Poll","2","LSU","SEC","5","1411"
"2012","regular","4","Coaches Poll","3","Oregon","Pac-12","0","1339"
"2012","regular","4","Coaches Poll","4","Florida State","ACC","0","1240"
"2012","regular","4","Coaches Poll","5","Oklahoma","Big 12","0","1201"
"2012","regular","4","Coaches Poll","6","Georgia","SEC","0","1150"
"2012","regular","4","Coaches Poll","7","West Virginia","Big 12","0","1114"
"2012","regular","4","Coaches Poll","8","South Carolina","SEC","0","1071"
"2012","regular","4","Coaches Poll","9","Clemson","ACC","0","955"
"2012","regular","4","Coaches Poll","10","Texas","Big 12","0","869"
"2012","regular","4","Coaches Poll","11","Stanford","Pac-12","0","868"
"2012","regular","4","Coaches Poll","12","USC","Pac-12","0","779"
"2012","regular","4","Coaches Poll","13","Kansas State","Big 12","0","767"
"2012","regular","4","Coaches Poll","14","Florida","SEC","0","689"
"2012","regular","4","Coaches Poll","15","Notre Dame","FBS Independents","0","681"
"2012","regular","4","Coaches Poll","16","TCU","Big 12","0","675"
"2012","regular","4","Coaches Poll","17","Michigan","Big Ten","0","507"
"2012","regular","4","Coaches Poll","18","Louisville","Big East","0","434"
"2012","regular","4","Coaches Poll","19","UCLA","Pac-12","0","375"
"2012","regular","4","Coaches Poll","20","Michigan State","Big Ten","0","354"
"2012","regular","4","Coaches Poll","21","Arizona","Pac-12","0","296"
"2012","regular","4","Coaches Poll","22","Nebraska","Big Ten","0","194"
"2012","regular","4","Coaches Poll","23","Mississippi State","SEC","0","99"
"2012","regular","4","Coaches Poll","24","Wisconsin","Big Ten","0","97"
"2012","regular","4","Coaches Poll","25","Oklahoma State","Big 12","0","73"
"2012","regular","4","AFCA Division II Coaches Poll","1","Pittsburg State","","29","0"
"2012","regular","4","AFCA Division II Coaches Poll","2","Minnesota-Duluth","","0","0"
"2012","regular","4","AFCA Division II Coaches Poll","3","Colorado State-Pueblo","","0","0"
"2012","regular","4","AFCA Division II Coaches Poll","4","Grand Valley State","","0","0"
"2012","regular","4","AFCA Division II Coaches Poll","5","Winston-Salem","CIAA","1","0"
"2012","regular","4","AFCA Division II Coaches Poll","6","California (PA)","","0","0"
"2012","regular","4","AFCA Division II Coaches Poll","7","Missouri Western","","0","0"
"2012","regular","4","AFCA Division II Coaches Poll","8","New Haven","","0","0"
"2012","regular","4","AFCA Division II Coaches Poll","9","Washburn","","0","0"
"2012","regular","4","AFCA Division II Coaches Poll","10","Humboldt State","","0","0"
"2012","regular","4","AFCA Division II Coaches Poll","11","Bloomsburg","","0","0"
"2012","regular","4","AFCA Division II Coaches Poll","12","Northwest Missouri State","","0","0"
"2012","regular","4","AFCA Division II Coaches Poll","13","Ouachita Baptist","","0","0"
"2012","regular","4","AFCA Division II Coaches Poll","14","Indiana (PA)","","0","0"
"2012","regular","4","AFCA Division II Coaches Poll","15","Midwestern State","","0","0"
"2012","regular","4","AFCA Division II Coaches Poll","16","Valdosta State","","0","0"
"2012","regular","4","AFCA Division II Coaches Poll","17","Ashland","","0","0"
"2012","regular","4","AFCA Division II Coaches Poll","18","Colorado Mines","","0","0"
"2012","regular","4","AFCA Division II Coaches Poll","19","Abilene Christian","FCS Independents","0","0"
"2012","regular","4","AFCA Division II Coaches Poll","20","Saginaw Valley","","0","0"
"2012","regular","4","AFCA Division II Coaches Poll","21","Wayne State (MI)","","0","0"
"2012","regular","4","AFCA Division II Coaches Poll","22","Minnesota State","","0","0"
"2012","regular","4","AFCA Division II Coaches Poll","23","West Alabama","","0","0"
"2012","regular","4","AFCA Division II Coaches Poll","24","Henderson State","","0","0"
"2012","regular","4","AFCA Division II Coaches Poll","25","West Texas A&M","","0","0"
"2012","regular","5","AP Top 25","1","Alabama","SEC","59","0"
"2012","regular","5","AP Top 25","2","Oregon","Pac-12","0","0"
"2012","regular","5","AP Top 25","3","LSU","SEC","1","0"
"2012","regular","5","AP Top 25","4","Florida State","ACC","0","0"
"2012","regular","5","AP Top 25","5","Georgia","SEC","0","0"
"2012","regular","5","AP Top 25","6","South Carolina","SEC","0","0"
"2012","regular","5","AP Top 25","7","Kansas State","Big 12","0","0"
"2012","regular","5","AP Top 25","8","Stanford","Pac-12","0","0"
"2012","regular","5","AP Top 25","9","West Virginia","Big 12","0","0"
"2012","regular","5","AP Top 25","10","Notre Dame","FBS Independents","0","0"
"2012","regular","5","AP Top 25","11","Florida","SEC","0","0"
"2012","regular","5","AP Top 25","12","Texas","Big 12","0","0"
"2012","regular","5","AP Top 25","13","USC","Pac-12","0","0"
"2012","regular","5","AP Top 25","14","Ohio State","Big Ten","0","0"
"2012","regular","5","AP Top 25","15","TCU","Big 12","0","0"
"2012","regular","5","AP Top 25","16","Oklahoma","Big 12","0","0"
"2012","regular","5","AP Top 25","17","Clemson","ACC","0","0"
"2012","regular","5","AP Top 25","18","Oregon State","Pac-12","0","0"
"2012","regular","5","AP Top 25","19","Louisville","Big East","0","0"
"2012","regular","5","AP Top 25","20","Michigan State","Big Ten","0","0"
"2012","regular","5","AP Top 25","21","Mississippi State","SEC","0","0"
"2012","regular","5","AP Top 25","22","Nebraska","Big Ten","0","0"
"2012","regular","5","AP Top 25","23","Rutgers","Big East","0","0"
"2012","regular","5","AP Top 25","24","Boise State","Mountain West","0","0"
"2012","regular","5","AP Top 25","25","Baylor","Big 12","0","0"
"2012","regular","5","Coaches Poll","1","Alabama","SEC","57","1473"
"2012","regular","5","Coaches Poll","2","Oregon","Pac-12","0","1371"
"2012","regular","5","Coaches Poll","3","LSU","SEC","1","1361"
"2012","regular","5","Coaches Poll","4","Florida State","ACC","1","1306"
"2012","regular","5","Coaches Poll","5","Georgia","SEC","0","1224"
"2012","regular","5","Coaches Poll","6","South Carolina","SEC","0","1149"
"2012","regular","5","Coaches Poll","7","West Virginia","Big 12","0","1137"
"2012","regular","5","Coaches Poll","8","Kansas State","Big 12","0","1000"
"2012","regular","5","Coaches Poll","9","Stanford","Pac-12","0","949"
"2012","regular","5","Coaches Poll","10","Texas","Big 12","0","924"
"2012","regular","5","Coaches Poll","11","Notre Dame","FBS Independents","0","836"
"2012","regular","5","Coaches Poll","12","Florida","SEC","0","817"
"2012","regular","5","Coaches Poll","13","USC","Pac-12","0","813"
"2012","regular","5","Coaches Poll","14","TCU","Big 12","0","705"
"2012","regular","5","Coaches Poll","15","Oklahoma","Big 12","0","699"
"2012","regular","5","Coaches Poll","16","Clemson","ACC","0","560"
"2012","regular","5","Coaches Poll","17","Louisville","Big East","0","493"
"2012","regular","5","Coaches Poll","18","Michigan State","Big Ten","0","404"
"2012","regular","5","Coaches Poll","19","Mississippi State","SEC","0","349"
"2012","regular","5","Coaches Poll","20","Nebraska","Big Ten","0","327"
"2012","regular","5","Coaches Poll","21","Oregon State","Pac-12","0","220"
"2012","regular","5","Coaches Poll","22","Oklahoma State","Big 12","0","154"
"2012","regular","5","Coaches Poll","23","Wisconsin","Big Ten","0","102"
"2012","regular","5","Coaches Poll","24","Baylor","Big 12","0","101"
"2012","regular","5","Coaches Poll","25","Virginia Tech","ACC","0","98"
"2012","regular","5","Coaches Poll","25","Rutgers","Big East","0","98"
"2012","regular","5","AFCA Division II Coaches Poll","1","Pittsburg State","","29","0"
"2012","regular","5","AFCA Division II Coaches Poll","2","Minnesota-Duluth","","0","0"
"2012","regular","5","AFCA Division II Coaches Poll","3","Colorado State-Pueblo","","0","0"
"2012","regular","5","AFCA Division II Coaches Poll","4","Grand Valley State","","0","0"
"2012","regular","5","AFCA Division II Coaches Poll","5","Winston-Salem","CIAA","0","0"
"2012","regular","5","AFCA Division II Coaches Poll","6","California (PA)","","0","0"
"2012","regular","5","AFCA Division II Coaches Poll","7","Missouri Western","","0","0"
"2012","regular","5","AFCA Division II Coaches Poll","8","New Haven","","0","0"
"2012","regular","5","AFCA Division II Coaches Poll","9","Humboldt State","","0","0"
"2012","regular","5","AFCA Division II Coaches Poll","10","Bloomsburg","","0","0"
"2012","regular","5","AFCA Division II Coaches Poll","11","Northwest Missouri State","","0","0"
"2012","regular","5","AFCA Division II Coaches Poll","12","Ouachita Baptist","","0","0"
"2012","regular","5","AFCA Division II Coaches Poll","13","Ashland","","0","0"
"2012","regular","5","AFCA Division II Coaches Poll","14","Midwestern State","","0","0"
"2012","regular","5","AFCA Division II Coaches Poll","15","Minnesota State","","0","0"
"2012","regular","5","AFCA Division II Coaches Poll","16","Saginaw Valley","","0","0"
"2012","regular","5","AFCA Division II Coaches Poll","17","Henderson State","","0","0"
"2012","regular","5","AFCA Division II Coaches Poll","18","Wayne State (MI)","","0","0"
"2012","regular","5","AFCA Division II Coaches Poll","19","West Alabama","","0","0"
"2012","regular","5","AFCA Division II Coaches Poll","20","Washburn","","0","0"
"2012","regular","5","AFCA Division II Coaches Poll","21","Shippensburg","","0","0"
"2012","regular","5","AFCA Division II Coaches Poll","22","Indiana (PA)","","0","0"
"2012","regular","5","AFCA Division II Coaches Poll","23","West Texas A&M","","0","0"
"2012","regular","5","AFCA Division II Coaches Poll","24","Newberry","","0","0"
"2012","regular","5","AFCA Division II Coaches Poll","25","Sioux Falls","","0","0"
"2012","regular","6","AP Top 25","1","Alabama","SEC","60","0"
"2012","regular","6","AP Top 25","2","Oregon","Pac-12","0","0"
"2012","regular","6","AP Top 25","3","Florida State","ACC","0","0"
"2012","regular","6","AP Top 25","4","LSU","SEC","0","0"
"2012","regular","6","AP Top 25","5","Georgia","SEC","0","0"
"2012","regular","6","AP Top 25","6","South Carolina","SEC","0","0"
"2012","regular","6","AP Top 25","7","Kansas State","Big 12","0","0"
"2012","regular","6","AP Top 25","8","West Virginia","Big 12","0","0"
"2012","regular","6","AP Top 25","9","Notre Dame","FBS Independents","0","0"
"2012","regular","6","AP Top 25","10","Florida","SEC","0","0"
