"Season","SeasonType","Week","Poll","Rank","School","Conference","FirstPlaceVotes","Points"
"2023","regular","1","Coaches Poll","5","LSU","SEC","0","1294"
"2023","regular","1","Coaches Poll","6","USC","Pac-12","0","1228"
"2023","regular","1","Coaches Poll","7","Penn State","Big Ten","0","1181"
"2023","regular","1","Coaches Poll","8","Florida State","ACC","0","1145"
"2023","regular","1","Coaches Poll","9","Clemson","ACC","0","1078"
"2023","regular","1","Coaches Poll","10","Tennessee","SEC","0","991"
"2023","regular","1","Coaches Poll","11","Washington","Pac-12","0","941"
"2023","regular","1","Coaches Poll","12","Texas","Big 12","0","848"
"2023","regular","1","Coaches Poll","13","Notre Dame","FBS Independents","0","841"
"2023","regular","1","Coaches Poll","14","Utah","Pac-12","0","839"
"2023","regular","1","Coaches Poll","15","Oregon","Pac-12","0","820"
"2023","regular","1","Coaches Poll","16","TCU","Big 12","0","655"
"2023","regular","1","Coaches Poll","17","Kansas State","Big 12","0","440"
"2023","regular","1","Coaches Poll","18","Oregon State","Pac-12","0","365"
"2023","regular","1","Coaches Poll","19","Oklahoma","Big 12","0","320"
"2023","regular","1","Coaches Poll","20","North Carolina","ACC","0","315"
"2023","regular","1","Coaches Poll","21","Wisconsin","Big Ten","0","309"
"2023","regular","1","Coaches Poll","22","Ole Miss","SEC","0","303"
"2023","regular","1","Coaches Poll","23","Tulane","American Athletic","0","225"
"2023","regular","1","Coaches Poll","24","Texas Tech","Big 12","0","200"
"2023","regular","1","Coaches Poll","25","Texas A&M","SEC","0","196"
"2023","regular","1","FCS Coaches Poll","1","South Dakota State","MVFC","24","624"
"2023","regular","1","FCS Coaches Poll","2","North Dakota State","MVFC","1","596"
"2023","regular","1","FCS Coaches Poll","3","Montana State","Big Sky","0","567"
"2023","regular","1","FCS Coaches Poll","4","William & Mary","CAA","0","510"
"2023","regular","1","FCS Coaches Poll","5","Holy Cross","Patriot","0","459"
"2023","regular","1","FCS Coaches Poll","6","Furman","Southern","0","438"
"2023","regular","1","FCS Coaches Poll","7","Incarnate Word","Southland","0","424"
"2023","regular","1","FCS Coaches Poll","8","Sacramento State","Big Sky","0","421"
"2023","regular","1","FCS Coaches Poll","9","Samford","Southern","0","414"
"2023","regular","1","FCS Coaches Poll","10","Weber State","Big Sky","0","325"
"2023","regular","1","FCS Coaches Poll","11","Southeast Missouri State","Big South-OVC","0","322"
"2023","regular","1","FCS Coaches Poll","12","New Hampshire","CAA","0","304"
"2023","regular","1","FCS Coaches Poll","13","Idaho","Big Sky","0","288"
"2023","regular","1","FCS Coaches Poll","14","Montana","Big Sky","0","285"
"2023","regular","1","FCS Coaches Poll","15","Southeastern Louisiana","Southland","0","259"
"2023","regular","1","FCS Coaches Poll","16","Richmond","CAA","0","235"
"2023","regular","1","FCS Coaches Poll","17","UC Davis","Big Sky","0","226"
"2023","regular","1","FCS Coaches Poll","18","North Dakota","MVFC","0","188"
"2023","regular","1","FCS Coaches Poll","19","North Carolina Central","MEAC","0","139"
"2023","regular","1","FCS Coaches Poll","20","Northern Iowa","MVFC","0","137"
"2023","regular","1","FCS Coaches Poll","21","Delaware","CAA","0","124"
"2023","regular","1","FCS Coaches Poll","22","Mercer","Southern","0","123"
"2023","regular","1","FCS Coaches Poll","23","Rhode Island","CAA","0","73"
"2023","regular","1","FCS Coaches Poll","24","Gardner-Webb","Big South-OVC","0","72"
"2023","regular","1","FCS Coaches Poll","25","Florida A&M","SWAC","0","70"
"2023","regular","1","AFCA Division II Coaches Poll","1","Ferris State","GLIAC","29","725"
"2023","regular","1","AFCA Division II Coaches Poll","2","Colorado Mines","Rocky Mountain","0","642"
"2023","regular","1","AFCA Division II Coaches Poll","3","Grand Valley State","GLIAC","0","641"
"2023","regular","1","AFCA Division II Coaches Poll","4","Pittsburg State","Mid America","0","633"
"2023","regular","1","AFCA Division II Coaches Poll","5","Angelo State","Lone Star","0","590"
"2023","regular","1","AFCA Division II Coaches Poll","6","Northwest Missouri State","Mid America","0","560"
"2023","regular","1","AFCA Division II Coaches Poll","7","West Florida","Gulf South","0","482"
"2023","regular","1","AFCA Division II Coaches Poll","8","Ouachita Baptist","Great American","0","455"
"2023","regular","1","AFCA Division II Coaches Poll","9","Minnesota State","Northern Sun","0","450"
"2023","regular","1","AFCA Division II Coaches Poll","10","Delta State","Gulf South","0","438"
"2023","regular","1","AFCA Division II Coaches Poll","11","Bemidji State","Northern Sun","0","420"
"2023","regular","1","AFCA Division II Coaches Poll","12","Ashland","Great Midwest Athletic","0","387"
"2023","regular","1","AFCA Division II Coaches Poll","13","Shepherd","Pennsylvania State Athletic","0","359"
"2023","regular","1","AFCA Division II Coaches Poll","14","Harding","Great American","0","305"
"2023","regular","1","AFCA Division II Coaches Poll","15","Slippery Rock","Pennsylvania State Athletic","0","304"
"2023","regular","1","AFCA Division II Coaches Poll","16","Indiana (PA)","Pennsylvania State Athletic","0","300"
"2023","regular","1","AFCA Division II Coaches Poll","17","Benedict College","SIAC","1","232"
"2023","regular","1","AFCA Division II Coaches Poll","18","Virginia Union","CIAA","0","200"
"2023","regular","1","AFCA Division II Coaches Poll","19","Emporia State","Mid America","0","187"
"2023","regular","1","AFCA Division II Coaches Poll","20","Indianapolis","Great Lakes","0","149"
"2023","regular","1","AFCA Division II Coaches Poll","21","Wingate","South Atlantic","0","147"
"2023","regular","1","AFCA Division II Coaches Poll","22","West Georgia","Gulf South","0","146"
"2023","regular","1","AFCA Division II Coaches Poll","23","Assumption","Northeast 10","0","132"
"2023","regular","1","AFCA Division II Coaches Poll","24","Newberry","South Atlantic","0","131"
"2023","regular","1","AFCA Division II Coaches Poll","25","Lenoir-Rhyne","South Atlantic","0","129"
"2023","regular","2","Coaches Poll","1","Georgia","SEC","63","1647"
"2023","regular","2","Coaches Poll","2","Michigan","Big Ten","1","1534"
"2023","regular","2","Coaches Poll","3","Alabama","SEC","2","1515"
"2023","regular","2","Coaches Poll","4","Ohio State","Big Ten","0","1422"
"2023","regular","2","Coaches Poll","5","Florida State","ACC","0","1388"
"2023","regular","2","Coaches Poll","6","USC","Pac-12","0","1283"
"2023","regular","2","Coaches Poll","7","Penn State","Big Ten","0","1216"
"2023","regular","2","Coaches Poll","8","Washington","Pac-12","0","1115"
"2023","regular","2","Coaches Poll","9","Tennessee","SEC","0","1099"
"2023","regular","2","Coaches Poll","10","Texas","Big 12","0","957"
"2023","regular","2","Coaches Poll","11","Notre Dame","FBS Independents","0","950"
"2023","regular","2","Coaches Poll","12","Utah","Pac-12","0","924"
"2023","regular","2","Coaches Poll","13","Oregon","Pac-12","0","904"
"2023","regular","2","Coaches Poll","14","LSU","SEC","0","738"
"2023","regular","2","Coaches Poll","15","Kansas State","Big 12","0","630"
"2023","regular","2","Coaches Poll","16","North Carolina","ACC","0","546"
"2023","regular","2","Coaches Poll","17","Oklahoma","Big 12","0","543"
"2023","regular","2","Coaches Poll","18","Oregon State","Pac-12","0","499"
"2023","regular","2","Coaches Poll","19","Wisconsin","Big Ten","0","445"
"2023","regular","2","Coaches Poll","20","Ole Miss","SEC","0","411"
"2023","regular","2","Coaches Poll","21","Clemson","ACC","0","287"
"2023","regular","2","Coaches Poll","22","Tulane","American Athletic","0","255"
"2023","regular","2","Coaches Poll","23","Texas A&M","SEC","0","236"
"2023","regular","2","Coaches Poll","24","Duke","ACC","0","222"
"2023","regular","2","Coaches Poll","25","Colorado","Pac-12","0","161"
"2023","regular","2","FCS Coaches Poll","1","South Dakota State","MVFC","25","625"
"2023","regular","2","FCS Coaches Poll","2","North Dakota State","MVFC","0","599"
"2023","regular","2","FCS Coaches Poll","3","Montana State","Big Sky","0","573"
"2023","regular","2","FCS Coaches Poll","4","William & Mary","CAA","0","524"
"2023","regular","2","FCS Coaches Poll","5","Holy Cross","Patriot","0","503"
"2023","regular","2","FCS Coaches Poll","6","Furman","Southern","0","500"
"2023","regular","2","FCS Coaches Poll","7","Samford","Southern","0","449"
"2023","regular","2","FCS Coaches Poll","8","Sacramento State","Big Sky","0","444"
"2023","regular","2","FCS Coaches Poll","9","Weber State","Big Sky","0","388"
"2023","regular","2","FCS Coaches Poll","10","Incarnate Word","Southland","0","376"
"2023","regular","2","FCS Coaches Poll","11","New Hampshire","CAA","0","346"
"2023","regular","2","FCS Coaches Poll","12","Idaho","Big Sky","0","334"
"2023","regular","2","FCS Coaches Poll","13","Montana","Big Sky","0","293"
"2023","regular","2","FCS Coaches Poll","14","UC Davis","Big Sky","0","286"
"2023","regular","2","FCS Coaches Poll","15","North Dakota","MVFC","0","258"
"2023","regular","2","FCS Coaches Poll","16","Southeast Missouri State","Big South-OVC","0","238"
"2023","regular","2","FCS Coaches Poll","17","Southeastern Louisiana","Southland","0","224"
"2023","regular","2","FCS Coaches Poll","18","North Carolina Central","MEAC","0","191"
"2023","regular","2","FCS Coaches Poll","19","Delaware","CAA","0","181"
"2023","regular","2","FCS Coaches Poll","20","Northern Iowa","MVFC","0","127"
"2023","regular","2","FCS Coaches Poll","21","Florida A&M","SWAC","0","124"
"2023","regular","2","FCS Coaches Poll","22","Rhode Island","CAA","0","65"
"2023","regular","2","FCS Coaches Poll","23","Southern Illinois","MVFC","0","64"
"2023","regular","2","FCS Coaches Poll","24","Mercer","Southern","0","62"
"2023","regular","2","FCS Coaches Poll","25","Youngstown State","MVFC","0","58"
"2023","regular","2","AP Top 25","1","Georgia","SEC","58","1569"
"2023","regular","2","AP Top 25","2","Michigan","Big Ten","2","1485"
"2023","regular","2","AP Top 25","3","Alabama","SEC","0","1424"
"2023","regular","2","AP Top 25","4","Florida State","ACC","3","1384"
"2023","regular","2","AP Top 25","5","Ohio State","Big Ten","0","1308"
"2023","regular","2","AP Top 25","6","USC","Pac-12","0","1255"
"2023","regular","2","AP Top 25","7","Penn State","Big Ten","0","1212"
"2023","regular","2","AP Top 25","8","Washington","Pac-12","0","1107"
"2023","regular","2","AP Top 25","9","Tennessee","SEC","0","975"
"2023","regular","2","AP Top 25","10","Notre Dame","FBS Independents","0","967"
"2023","regular","2","AP Top 25","11","Texas","Big 12","0","935"
"2023","regular","2","AP Top 25","12","Utah","Pac-12","0","919"
"2023","regular","2","AP Top 25","13","Oregon","Pac-12","0","823"
"2023","regular","2","AP Top 25","14","LSU","SEC","0","706"
"2023","regular","2","AP Top 25","15","Kansas State","Big 12","0","579"
"2023","regular","2","AP Top 25","16","Oregon State","Pac-12","0","558"
"2023","regular","2","AP Top 25","17","North Carolina","ACC","0","551"
"2023","regular","2","AP Top 25","18","Oklahoma","Big 12","0","426"
"2023","regular","2","AP Top 25","19","Wisconsin","Big Ten","0","407"
"2023","regular","2","AP Top 25","20","Ole Miss","SEC","0","379"
"2023","regular","2","AP Top 25","21","Duke","ACC","0","343"
"2023","regular","2","AP Top 25","22","Colorado","Pac-12","0","269"
"2023","regular","2","AP Top 25","23","Texas A&M","SEC","0","267"
"2023","regular","2","AP Top 25","24","Tulane","American Athletic","0","241"
"2023","regular","2","AP Top 25","25","Clemson","ACC","0","141"
"2023","regular","2","AFCA Division II Coaches Poll","1","Ferris State","GLIAC","27","721"
"2023","regular","2","AFCA Division II Coaches Poll","2","Colorado Mines","Rocky Mountain","1","693"
"2023","regular","2","AFCA Division II Coaches Poll","3","Pittsburg State","Mid America","0","663"
"2023","regular","2","AFCA Division II Coaches Poll","4","Angelo State","Lone Star","0","616"
"2023","regular","2","AFCA Division II Coaches Poll","5","Northwest Missouri State","Mid America","0","583"
"2023","regular","2","AFCA Division II Coaches Poll","6","West Florida","Gulf South","0","558"
"2023","regular","2","AFCA Division II Coaches Poll","7","Grand Valley State","GLIAC","0","536"
"2023","regular","2","AFCA Division II Coaches Poll","8","Ouachita Baptist","Great American","0","510"
"2023","regular","2","AFCA Division II Coaches Poll","9","Minnesota State","Northern Sun","0","505"
"2023","regular","2","AFCA Division II Coaches Poll","10","Delta State","Gulf South","0","472"
"2023","regular","2","AFCA Division II Coaches Poll","11","Bemidji State","Northern Sun","0","441"
"2023","regular","2","AFCA Division II Coaches Poll","12","Harding","Great American","0","371"
"2023","regular","2","AFCA Division II Coaches Poll","13","Indiana (PA)","Pennsylvania State Athletic","0","346"
"2023","regular","2","AFCA Division II Coaches Poll","14","Shepherd","Pennsylvania State Athletic","0","341"
"2023","regular","2","AFCA Division II Coaches Poll","15","Slippery Rock","Pennsylvania State Athletic","0","309"
"2023","regular","2","AFCA Division II Coaches Poll","16","Benedict College","SIAC","1","274"
"2023","regular","2","AFCA Division II Coaches Poll","17","Virginia Union","CIAA","0","249"
"2023","regular","2","AFCA Division II Coaches Poll","18","Emporia State","Mid America","0","235"
"2023","regular","2","AFCA Division II Coaches Poll","19","Indianapolis","Great Lakes","0","170"
"2023","regular","2","AFCA Division II Coaches Poll","20","West Georgia","Gulf South","0","140"
"2023","regular","2","AFCA Division II Coaches Poll","21","Ashland","Great Midwest Athletic","0","133"
"2023","regular","2","AFCA Division II Coaches Poll","22","Wingate","South Atlantic","0","130"
"2023","regular","2","AFCA Division II Coaches Poll","23","Assumption","Northeast 10","0","84"
"2023","regular","2","AFCA Division II Coaches Poll","24","Lenoir-Rhyne","South Atlantic","0","76"
"2023","regular","2","AFCA Division II Coaches Poll","25","Colorado State-Pueblo","Rocky Mountain","0","62"
"2023","regular","3","Coaches Poll","1","Georgia","SEC","64","1624"
"2023","regular","3","Coaches Poll","2","Michigan","Big Ten","1","1533"
"2023","regular","3","Coaches Poll","3","Florida State","ACC","0","1441"
"2023","regular","3","Coaches Poll","4","Ohio State","Big Ten","0","1401"
"2023","regular","3","Coaches Poll","5","USC","Pac-12","0","1319"
"2023","regular","3","Coaches Poll","6","Texas","Big 12","0","1318"
"2023","regular","3","Coaches Poll","7","Penn State","Big Ten","0","1229"
"2023","regular","3","Coaches Poll","8","Washington","Pac-12","0","1129"
"2023","regular","3","Coaches Poll","9","Tennessee","SEC","0","1039"
"2023","regular","3","Coaches Poll","10","Alabama","SEC","0","1016"
"2023","regular","3","Coaches Poll","11","Notre Dame","FBS Independents","0","1004"
"2023","regular","3","Coaches Poll","12","Utah","Pac-12","0","893"
"2023","regular","3","Coaches Poll","13","Oregon","Pac-12","0","870"
"2023","regular","3","Coaches Poll","14","LSU","SEC","0","714"
"2023","regular","3","Coaches Poll","15","Kansas State","Big 12","0","675"
"2023","regular","3","Coaches Poll","16","Oklahoma","Big 12","0","584"
"2023","regular","3","Coaches Poll","17","Oregon State","Pac-12","0","562"
"2023","regular","3","Coaches Poll","18","North Carolina","ACC","0","506"
"2023","regular","3","Coaches Poll","19","Ole Miss","SEC","0","503"
"2023","regular","3","Coaches Poll","20","Duke","ACC","0","363"
"2023","regular","3","Coaches Poll","21","Colorado","Pac-12","0","357"
"2023","regular","3","Coaches Poll","22","Clemson","ACC","0","207"
"2023","regular","3","Coaches Poll","23","Miami","ACC","0","195"
"2023","regular","3","Coaches Poll","24","Iowa","Big Ten","0","166"
"2023","regular","3","Coaches Poll","25","UCLA","Pac-12","0","101"
"2023","regular","3","AP Top 25","1","Georgia","SEC","55","1540"
"2023","regular","3","AP Top 25","2","Michigan","Big Ten","2","1458"
"2023","regular","3","AP Top 25","3","Florida State","ACC","3","1413"
"2023","regular","3","AP Top 25","4","Texas","Big 12","2","1338"
"2023","regular","3","AP Top 25","5","USC","Pac-12","0","1269"
"2023","regular","3","AP Top 25","6","Ohio State","Big Ten","0","1265"
"2023","regular","3","AP Top 25","7","Penn State","Big Ten","0","1204"
"2023","regular","3","AP Top 25","8","Washington","Pac-12","0","1102"
"2023","regular","3","AP Top 25","9","Notre Dame","FBS Independents","0","1015"
"2023","regular","3","AP Top 25","10","Alabama","SEC","0","953"
"2023","regular","3","AP Top 25","11","Tennessee","SEC","0","929"
"2023","regular","3","AP Top 25","12","Utah","Pac-12","0","847"
"2023","regular","3","AP Top 25","13","Oregon","Pac-12","0","827"
"2023","regular","3","AP Top 25","14","LSU","SEC","0","667"
"2023","regular","3","AP Top 25","15","Kansas State","Big 12","0","636"
"2023","regular","3","AP Top 25","16","Oregon State","Pac-12","0","605"
"2023","regular","3","AP Top 25","17","Ole Miss","SEC","0","505"
"2023","regular","3","AP Top 25","18","Colorado","Pac-12","0","481"
"2023","regular","3","AP Top 25","19","Oklahoma","Big 12","0","453"
"2023","regular","3","AP Top 25","20","North Carolina","ACC","0","444"
"2023","regular","3","AP Top 25","21","Duke","ACC","0","421"
"2023","regular","3","AP Top 25","22","Miami","ACC","0","230"
"2023","regular","3","AP Top 25","23","Washington State","Pac-12","0","129"
"2023","regular","3","AP Top 25","24","UCLA","Pac-12","0","107"
"2023","regular","3","AP Top 25","25","Iowa","Big Ten","0","106"
"2023","regular","3","FCS Coaches Poll","1","South Dakota State","MVFC","26","650"
"2023","regular","3","FCS Coaches Poll","2","North Dakota State","MVFC","0","624"
"2023","regular","3","FCS Coaches Poll","3","Montana State","Big Sky","0","555"
"2023","regular","3","FCS Coaches Poll","4","William & Mary","CAA","0","545"
"2023","regular","3","FCS Coaches Poll","5","Holy Cross","Patriot","0","523"
"2023","regular","3","FCS Coaches Poll","6","Sacramento State","Big Sky","0","500"
"2023","regular","3","FCS Coaches Poll","7","Weber State","Big Sky","0","486"
"2023","regular","3","FCS Coaches Poll","8","Furman","Southern","0","445"
"2023","regular","3","FCS Coaches Poll","9","Incarnate Word","Southland","0","424"
"2023","regular","3","FCS Coaches Poll","10","Idaho","Big Sky","0","393"
"2023","regular","3","FCS Coaches Poll","11","Montana","Big Sky","0","343"
"2023","regular","3","FCS Coaches Poll","12","New Hampshire","CAA","0","343"
"2023","regular","3","FCS Coaches Poll","13","North Dakota","MVFC","0","329"
"2023","regular","3","FCS Coaches Poll","14","Samford","Southern","0","289"
"2023","regular","3","FCS Coaches Poll","15","Southeast Missouri State","Big South-OVC","0","287"
"2023","regular","3","FCS Coaches Poll","16","UC Davis","Big Sky","0","241"
"2023","regular","3","FCS Coaches Poll","17","North Carolina Central","MEAC","0","239"
"2023","regular","3","FCS Coaches Poll","18","Southern Illinois","MVFC","0","214"
"2023","regular","3","FCS Coaches Poll","19","Delaware","CAA","0","161"
"2023","regular","3","FCS Coaches Poll","20","Rhode Island","CAA","0","159"
"2023","regular","3","FCS Coaches Poll","21","Mercer","Southern","0","114"
"2023","regular","3","FCS Coaches Poll","22","Fordham","Patriot","0","97"
"2023","regular","3","FCS Coaches Poll","22","Southeastern Louisiana","Southland","0","97"
"2023","regular","3","FCS Coaches Poll","24","Florida A&M","SWAC","0","91"
"2023","regular","3","FCS Coaches Poll","25","Illinois State","MVFC","0","50"
"2023","regular","3","AFCA Division II Coaches Poll","1","Ferris State","GLIAC","27","745"
"2023","regular","3","AFCA Division II Coaches Poll","2","Colorado Mines","Rocky Mountain","2","719"
"2023","regular","3","AFCA Division II Coaches Poll","3","Pittsburg State","Mid America","0","689"
"2023","regular","3","AFCA Division II Coaches Poll","4","West Florida","Gulf South","0","631"
"2023","regular","3","AFCA Division II Coaches Poll","5","Ouachita Baptist","Great American","0","572"
"2023","regular","3","AFCA Division II Coaches Poll","6","Minnesota State","Northern Sun","0","562"
"2023","regular","3","AFCA Division II Coaches Poll","7","Grand Valley State","GLIAC","0","557"
"2023","regular","3","AFCA Division II Coaches Poll","8","Delta State","Gulf South","0","522"
"2023","regular","3","AFCA Division II Coaches Poll","9","Angelo State","Lone Star","0","493"
"2023","regular","3","AFCA Division II Coaches Poll","10","Bemidji State","Northern Sun","0","474"
"2023","regular","3","AFCA Division II Coaches Poll","11","Harding","Great American","0","428"
"2023","regular","3","AFCA Division II Coaches Poll","12","Emporia State","Mid America","0","406"
"2023","regular","3","AFCA Division II Coaches Poll","13","Slippery Rock","Pennsylvania State Athletic","0","360"
"2023","regular","3","AFCA Division II Coaches Poll","14","Shepherd","Pennsylvania State Athletic","0","358"
"2023","regular","3","AFCA Division II Coaches Poll","15","Northwest Missouri State","Mid America","0","352"
"2023","regular","3","AFCA Division II Coaches Poll","16","Benedict College","SIAC","0","321"
"2023","regular","3","AFCA Division II Coaches Poll","17","Virginia Union","CIAA","1","277"
"2023","regular","3","AFCA Division II Coaches Poll","18","Indianapolis","Great Lakes","0","215"
"2023","regular","3","AFCA Division II Coaches Poll","19","Assumption","Northeast 10","0","185"
"2023","regular","3","AFCA Division II Coaches Poll","20","Lenoir-Rhyne","South Atlantic","0","176"
"2023","regular","3","AFCA Division II Coaches Poll","21","Texas A&M-Kingsville","Lone Star","0","99"
"2023","regular","3","AFCA Division II Coaches Poll","22","Colorado State-Pueblo","Rocky Mountain","0","91"
"2023","regular","3","AFCA Division II Coaches Poll","23","Henderson State","Great American","0","79"
"2023","regular","3","AFCA Division II Coaches Poll","24","Davenport","GLIAC","0","63"
"2023","regular","3","AFCA Division II Coaches Poll","25","Western State","Rocky Mountain","0","56"
"2023","regular","4","Coaches Poll","1","Georgia","SEC","62","1598"
"2023","regular","4","Coaches Poll","2","Michigan","Big Ten","1","1514"
"2023","regular","4","Coaches Poll","3","Florida State","ACC","0","1396"
"2023","regular","4","Coaches Poll","4","Ohio State","Big Ten","1","1394"
"2023","regular","4","Coaches Poll","5","USC","Pac-12","0","1325"
"2023","regular","4","Coaches Poll","6","Texas","Big 12","0","1312"
"2023","regular","4","Coaches Poll","7","Penn State","Big Ten","0","1224"
"2023","regular","4","Coaches Poll","8","Washington","Pac-12","0","1164"
"2023","regular","4","Coaches Poll","9","Notre Dame","FBS Independents","0","1044"
"2023","regular","4","Coaches Poll","10","Utah","Pac-12","0","967"
"2023","regular","4","Coaches Poll","11","Oregon","Pac-12","0","946"
"2023","regular","4","Coaches Poll","12","Alabama","SEC","0","886"
"2023","regular","4","Coaches Poll","13","LSU","SEC","0","808"
"2023","regular","4","Coaches Poll","14","Oklahoma","Big 12","0","683"
"2023","regular","4","Coaches Poll","15","Oregon State","Pac-12","0","660"
"2023","regular","4","Coaches Poll","16","Ole Miss","SEC","0","602"
"2023","regular","4","Coaches Poll","17","North Carolina","ACC","0","592"
"2023","regular","4","Coaches Poll","18","Duke","ACC","0","469"
"2023","regular","4","Coaches Poll","19","Colorado","Pac-12","0","435"
"2023","regular","4","Coaches Poll","20","Tennessee","SEC","0","362"
"2023","regular","4","Coaches Poll","21","Miami","ACC","0","298"
"2023","regular","4","Coaches Poll","22","Iowa","Big Ten","0","206"
"2023","regular","4","Coaches Poll","23","Clemson","ACC","0","193"
"2023","regular","4","Coaches Poll","24","Washington State","Pac-12","0","160"
"2023","regular","4","Coaches Poll","25","UCLA","Pac-12","0","156"
"2023","regular","4","AP Top 25","1","Georgia","SEC","57","1566"
"2023","regular","4","AP Top 25","2","Michigan","Big Ten","2","1481"
"2023","regular","4","AP Top 25","3","Texas","Big 12","3","1380"
"2023","regular","4","AP Top 25","4","Florida State","ACC","1","1378"
"2023","regular","4","AP Top 25","5","USC","Pac-12","0","1296"
"2023","regular","4","AP Top 25","6","Ohio State","Big Ten","0","1291"
"2023","regular","4","AP Top 25","7","Penn State","Big Ten","0","1217"
"2023","regular","4","AP Top 25","8","Washington","Pac-12","0","1194"
"2023","regular","4","AP Top 25","9","Notre Dame","FBS Independents","0","1066"
"2023","regular","4","AP Top 25","10","Oregon","Pac-12","0","942"
"2023","regular","4","AP Top 25","11","Utah","Pac-12","0","921"
"2023","regular","4","AP Top 25","12","LSU","SEC","0","805"
"2023","regular","4","AP Top 25","13","Alabama","SEC","0","796"
"2023","regular","4","AP Top 25","14","Oregon State","Pac-12","0","715"
"2023","regular","4","AP Top 25","15","Ole Miss","SEC","0","657"
"2023","regular","4","AP Top 25","16","Oklahoma","Big 12","0","606"
"2023","regular","4","AP Top 25","17","North Carolina","ACC","0","567"
"2023","regular","4","AP Top 25","18","Duke","ACC","0","530"
"2023","regular","4","AP Top 25","19","Colorado","Pac-12","0","509"
"2023","regular","4","AP Top 25","20","Miami","ACC","0","359"
"2023","regular","4","AP Top 25","21","Washington State","Pac-12","0","278"
"2023","regular","4","AP Top 25","22","UCLA","Pac-12","0","204"
"2023","regular","4","AP Top 25","23","Tennessee","SEC","0","198"
"2023","regular","4","AP Top 25","24","Iowa","Big Ten","0","125"
"2023","regular","4","AP Top 25","25","Florida","SEC","0","103"
"2023","regular","4","FCS Coaches Poll","1","South Dakota State","MVFC","26","650"
"2023","regular","4","FCS Coaches Poll","2","North Dakota State","MVFC","0","624"
"2023","regular","4","FCS Coaches Poll","3","Montana State","Big Sky","0","580"
"2023","regular","4","FCS Coaches Poll","4","Sacramento State","Big Sky","0","556"
"2023","regular","4","FCS Coaches Poll","5","William & Mary","CAA","0","549"
"2023","regular","4","FCS Coaches Poll","6","Holy Cross","Patriot","0","531"
"2023","regular","4","FCS Coaches Poll","7","Furman","Southern","0","449"
"2023","regular","4","FCS Coaches Poll","8","Weber State","Big Sky","0","435"
"2023","regular","4","FCS Coaches Poll","9","Incarnate Word","Southland","0","421"
"2023","regular","4","FCS Coaches Poll","10","Idaho","Big Sky","0","375"
"2023","regular","4","FCS Coaches Poll","11","Montana","Big Sky","0","353"
"2023","regular","4","FCS Coaches Poll","12","New Hampshire","CAA","0","349"
"2023","regular","4","FCS Coaches Poll","13","Southern Illinois","MVFC","0","331"
"2023","regular","4","FCS Coaches Poll","14","North Dakota","MVFC","0","296"
"2023","regular","4","FCS Coaches Poll","15","UC Davis","Big Sky","0","275"
"2023","regular","4","FCS Coaches Poll","16","Delaware","CAA","0","222"
"2023","regular","4","FCS Coaches Poll","17","Samford","Southern","0","212"
"2023","regular","4","FCS Coaches Poll","18","Rhode Island","CAA","0","211"
"2023","regular","4","FCS Coaches Poll","19","North Carolina Central","MEAC","0","159"
"2023","regular","4","FCS Coaches Poll","20","Southeast Missouri State","Big South-OVC","0","153"
"2023","regular","4","FCS Coaches Poll","21","Mercer","Southern","0","150"
